Streaming output truncated to the last 5000 lines.
2026-05-10 02:47:25,231 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180225.taz rows=926
2026-05-10 02:47:25,325 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=255 total_rows=255
2026-05-10 02:47:25,326 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180226.taz rows=255
2026-05-10 02:47:25,514 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=547 total_rows=547
2026-05-10 02:47:25,515 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180227.taz rows=547
2026-05-10 02:47:25,683 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=509 total_rows=509
2026-05-10 02:47:25,685 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180228.taz rows=509
2026-05-10 02:47:26,425 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2354 total_rows=2354
2026-05-10 02:47:26,429 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180229.taz rows=2354
2026-05-10 02:47:26,443 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=34 total_rows=34
2026-05-10 02:47:26,444 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180230.taz rows=34
2026-05-10 02:47:26,558 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=356 total_rows=356
2026-05-10 02:47:26,559 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180231.taz rows=356
2026-05-10 02:47:26,704 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=430 total_rows=430
2026-05-10 02:47:26,705 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180232.taz rows=430
2026-05-10 02:47:26,796 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=261 total_rows=261
2026-05-10 02:47:26,798 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180233.taz rows=261
2026-05-10 02:47:27,322 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1673 total_rows=1673
2026-05-10 02:47:27,325 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180234.taz rows=1673
2026-05-10 02:47:27,488 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=482 total_rows=482
2026-05-10 02:47:27,489 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180235.taz rows=482
2026-05-10 02:47:27,938 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1495 total_rows=1495
2026-05-10 02:47:27,941 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180236.taz rows=1495
2026-05-10 02:47:28,172 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=739 total_rows=739
2026-05-10 02:47:28,174 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180237.taz rows=739
2026-05-10 02:47:28,404 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=715 total_rows=715
2026-05-10 02:47:28,406 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180238.taz rows=715
2026-05-10 02:47:28,630 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=705 total_rows=705
2026-05-10 02:47:28,632 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180239.taz rows=705
2026-05-10 02:47:29,116 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1505 total_rows=1505
2026-05-10 02:47:29,119 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180240.taz rows=1505
2026-05-10 02:47:29,207 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=265 total_rows=265
2026-05-10 02:47:29,208 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180241.taz rows=265
2026-05-10 02:47:29,422 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=644 total_rows=644
2026-05-10 02:47:29,424 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180242.taz rows=644
2026-05-10 02:47:29,597 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=544 total_rows=544
2026-05-10 02:47:29,598 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180243.taz rows=544
2026-05-10 02:47:30,174 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1724 total_rows=1724
2026-05-10 02:47:30,178 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180244.taz rows=1724
2026-05-10 02:47:30,366 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=553 total_rows=553
2026-05-10 02:47:30,367 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180245.taz rows=553
2026-05-10 02:47:30,581 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=700 total_rows=700
2026-05-10 02:47:30,583 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180246.taz rows=700
2026-05-10 02:47:30,909 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=973 total_rows=973
2026-05-10 02:47:30,911 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180247.taz rows=973
2026-05-10 02:47:31,377 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1400 total_rows=1400
2026-05-10 02:47:31,380 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180248.taz rows=1400
2026-05-10 02:47:31,601 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=697 total_rows=697
2026-05-10 02:47:31,602 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/PCL/PCL_BXA20180249.taz rows=697
2026-05-10 02:47:32,505 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4998 total_rows=4998
2026-05-10 02:47:32,510 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180001.taz rows=4998
2026-05-10 02:47:32,920 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2061 total_rows=2061
2026-05-10 02:47:32,924 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180002.taz rows=2061
2026-05-10 02:47:33,400 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2471 total_rows=2471
2026-05-10 02:47:33,403 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180003.taz rows=2471
2026-05-10 02:47:33,977 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3012 total_rows=3012
2026-05-10 02:47:33,980 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180004.taz rows=3012
2026-05-10 02:47:34,491 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2401 total_rows=2401
2026-05-10 02:47:34,495 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180005.taz rows=2401
2026-05-10 02:47:34,748 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1348 total_rows=1348
2026-05-10 02:47:34,749 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180006.taz rows=1348
2026-05-10 02:47:35,100 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1853 total_rows=1853
2026-05-10 02:47:35,103 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180007.taz rows=1853
2026-05-10 02:47:35,353 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1304 total_rows=1304
2026-05-10 02:47:35,355 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180008.taz rows=1304
2026-05-10 02:47:35,657 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1512 total_rows=1512
2026-05-10 02:47:35,659 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180009.taz rows=1512
2026-05-10 02:47:35,862 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1007 total_rows=1007
2026-05-10 02:47:35,863 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180010.taz rows=1007
2026-05-10 02:47:36,361 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2511 total_rows=2511
2026-05-10 02:47:36,365 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180011.taz rows=2511
2026-05-10 02:47:37,012 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3267 total_rows=3267
2026-05-10 02:47:37,016 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180012.taz rows=3267
2026-05-10 02:47:37,538 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2585 total_rows=2585
2026-05-10 02:47:37,540 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180013.taz rows=2585
2026-05-10 02:47:37,782 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1196 total_rows=1196
2026-05-10 02:47:37,783 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180014.taz rows=1196
2026-05-10 02:47:38,887 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=5278 total_rows=5278
2026-05-10 02:47:38,893 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180015.taz rows=5278
2026-05-10 02:47:39,166 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1419 total_rows=1419
2026-05-10 02:47:39,168 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180016.taz rows=1419
2026-05-10 02:47:39,807 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3327 total_rows=3327
2026-05-10 02:47:39,811 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180017.taz rows=3327
2026-05-10 02:47:40,165 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1775 total_rows=1775
2026-05-10 02:47:40,167 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180018.taz rows=1775
2026-05-10 02:47:40,576 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1992 total_rows=1992
2026-05-10 02:47:40,578 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180019.taz rows=1992
2026-05-10 02:47:40,923 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1744 total_rows=1744
2026-05-10 02:47:40,925 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180020.taz rows=1744
2026-05-10 02:47:41,270 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1740 total_rows=1740
2026-05-10 02:47:41,271 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180021.taz rows=1740
2026-05-10 02:47:42,182 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4551 total_rows=4551
2026-05-10 02:47:42,187 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180022.taz rows=4551
2026-05-10 02:47:42,593 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1988 total_rows=1988
2026-05-10 02:47:42,595 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180023.taz rows=1988
2026-05-10 02:47:43,067 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2304 total_rows=2304
2026-05-10 02:47:43,070 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180024.taz rows=2304
2026-05-10 02:47:43,707 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3156 total_rows=3156
2026-05-10 02:47:43,711 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180025.taz rows=3156
2026-05-10 02:47:44,253 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2607 total_rows=2607
2026-05-10 02:47:44,256 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180026.taz rows=2607
2026-05-10 02:47:44,754 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2467 total_rows=2467
2026-05-10 02:47:44,758 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180027.taz rows=2467
2026-05-10 02:47:45,162 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2072 total_rows=2072
2026-05-10 02:47:45,164 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180028.taz rows=2072
2026-05-10 02:47:45,910 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3854 total_rows=3854
2026-05-10 02:47:45,914 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180029.taz rows=3854
2026-05-10 02:47:46,394 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2370 total_rows=2370
2026-05-10 02:47:46,397 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180030.taz rows=2370
2026-05-10 02:47:46,876 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2418 total_rows=2418
2026-05-10 02:47:46,879 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2018/RCS-B/RCS-B_BXB20180031.taz rows=2418
